2025-02-25 22:47:17,855 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.6567962971833052, accuracy: 0.2996311200536553
2025-02-25 22:53:31,706 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.186924120216523, accuracy: 0.5269953051643192
2025-02-25 22:53:31,787 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.2339298216970613, accuracy: 0.528672032193159
2025-02-25 22:53:31,854 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.256806201493772, accuracy: 0.5050301810865191
2025-02-25 22:53:32,249 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.2655675270602147, accuracy: 0.49010731052984574
2025-02-25 22:53:32,902 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.2198198640634164, accuracy: 0.51140174379611
2025-02-25 22:53:50,407 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.1470620625779713, accuracy: 0.5536552649228705
2025-02-25 22:53:51,102 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.131447750186153, accuracy: 0.5734406438631791
2025-02-25 22:53:51,246 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.1283570366634441, accuracy: 0.5496311200536552
2025-02-25 22:53:51,325 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.1766696928653257, accuracy: 0.5306841046277666
2025-02-25 22:53:51,429 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.0895741764086502, accuracy: 0.5700871898054997
2025-02-25 22:59:01,903 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.196094293856429, accuracy: 0.5236418511066399
2025-02-25 22:59:02,756 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.2241664666273, accuracy: 0.5248155600268276
2025-02-25 22:59:03,225 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.2187106197065707, accuracy: 0.5347082494969819
2025-02-25 22:59:03,388 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.2315951528242381, accuracy: 0.505533199195171
2025-02-25 22:59:03,416 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.1541628067359209, accuracy: 0.5486250838363514
2025-02-25 22:59:20,419 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.0740642832047818, accuracy: 0.5863514419852448
2025-02-25 22:59:21,850 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.0936439806750249, accuracy: 0.5886988598256204
2025-02-25 22:59:22,168 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.13685666412195, accuracy: 0.5481220657276995
2025-02-25 22:59:22,360 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.1003618051794835, accuracy: 0.5674044265593562
2025-02-25 22:59:23,593 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.0503628024626672, accuracy: 0.5940643863179075
2025-02-25 22:59:39,107 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.9851094917381736, accuracy: 0.619382964453387
2025-02-25 22:59:40,412 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.0060854667632892, accuracy: 0.6143527833668678
2025-02-25 22:59:40,535 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.007737475250106, accuracy: 0.619550637156271
2025-02-25 22:59:40,686 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.0727633002136732, accuracy: 0.5761234071093226
2025-02-25 22:59:41,917 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.972289140438586, accuracy: 0.6239101274312542
2025-02-25 23:05:04,801 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.148217796480368, accuracy: 0.5405767940979208
2025-02-25 23:05:04,963 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.0673124419460347, accuracy: 0.5905432595573441
2025-02-25 23:05:05,083 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.100046042702473, accuracy: 0.5868544600938967
2025-02-25 23:05:05,583 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.0852776447026404, accuracy: 0.5804828973843058
2025-02-25 23:05:05,744 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.11875942341444, accuracy: 0.5645539906103286
2025-02-25 23:05:22,428 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.984273160750361, accuracy: 0.630784708249497
2025-02-25 23:05:22,936 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.9981393878805094, accuracy: 0.6145204560697518
2025-02-25 23:05:23,266 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.050096377610521, accuracy: 0.5826626425217974
2025-02-25 23:05:23,280 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.9625188093882144, accuracy: 0.6284372904091214
2025-02-25 23:05:24,450 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.9688678080211056, accuracy: 0.6299463447350772
2025-02-25 23:05:40,675 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.8951773159305787, accuracy: 0.6733735747820255
2025-02-25 23:05:41,271 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.8719668181428322, accuracy: 0.6693494299128102
2025-02-25 23:05:41,287 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.9189856531792607, accuracy: 0.6472166331321261
2025-02-25 23:05:42,731 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.8763195116462401, accuracy: 0.6675050301810865
2025-02-25 23:05:42,756 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.9582725414961337, accuracy: 0.6205566733735748
2025-02-25 23:10:56,182 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.0400266876648963, accuracy: 0.6125083836351441
2025-02-25 23:10:56,515 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.995185350045442, accuracy: 0.6203890006706908
2025-02-25 23:10:56,640 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.0405199117059682, accuracy: 0.6054661301140174
2025-02-25 23:10:57,666 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.0102994579412343, accuracy: 0.608148893360161
2025-02-25 23:10:58,010 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.0880310305321823, accuracy: 0.5615358819584172
2025-02-25 23:11:13,688 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.8791030360131098, accuracy: 0.6639839034205232
2025-02-25 23:11:13,955 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.9122984308659551, accuracy: 0.6569416498993964
2025-02-25 23:11:15,485 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.9184993711617293, accuracy: 0.6492287055667337
2025-02-25 23:11:16,595 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.8752158506705997, accuracy: 0.6725352112676056
2025-02-25 23:11:16,877 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.9821744804887286, accuracy: 0.6126760563380281
2025-02-25 23:11:31,928 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.7979487907790627, accuracy: 0.7030516431924883
2025-02-25 23:11:32,019 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.8189045739317707, accuracy: 0.6998658618376928
2025-02-25 23:11:34,145 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.7877707478987308, accuracy: 0.7015425888665325
2025-02-25 23:11:34,514 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.8227088880443062, accuracy: 0.6929912810194501
2025-02-25 23:11:34,782 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.8926644013650296, accuracy: 0.64822266934943
2025-02-25 23:16:52,951 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.005036595839278, accuracy: 0.6049631120053656
2025-02-25 23:16:54,281 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.9750299952305035, accuracy: 0.6341381623071763
2025-02-25 23:16:54,281 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.9208821088634931, accuracy: 0.6505700871898055
2025-02-25 23:16:54,486 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.9580260229973627, accuracy: 0.6391683433936955
2025-02-25 23:16:54,878 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.9302785863985006, accuracy: 0.6406773977196513
2025-02-25 23:17:11,163 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.898469930200091, accuracy: 0.642354124748491
2025-02-25 23:17:13,169 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.7989854403539254, accuracy: 0.6975184439973172
2025-02-25 23:17:13,274 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.8302391488254869, accuracy: 0.6911468812877264
2025-02-25 23:17:13,366 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.8459475035641851, accuracy: 0.6852783366867874
2025-02-25 23:17:13,517 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.8063953371853355, accuracy: 0.693326626425218
2025-02-25 23:17:30,640 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.810423738275712, accuracy: 0.675888665325285
2025-02-25 23:17:32,128 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.7518255224416467, accuracy: 0.7193158953722334
2025-02-25 23:17:32,570 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.73502307994436, accuracy: 0.7337357478202549
2025-02-25 23:17:32,850 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.7049530595940495, accuracy: 0.7349094567404426
2025-02-25 23:17:32,996 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.702279101587812, accuracy: 0.738430583501006
2025-02-25 23:22:46,101 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.8614786705127031, accuracy: 0.6804158283031523
2025-02-25 23:22:46,886 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.9186251518234171, accuracy: 0.6567739771965124
2025-02-25 23:22:47,100 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.9533869816694439, accuracy: 0.6208920187793427
2025-02-25 23:22:47,359 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.900419117338536, accuracy: 0.6673373574782026
2025-02-25 23:22:47,535 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.8733099397801203, accuracy: 0.6721998658618377
2025-02-25 23:23:04,153 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.7138870187882763, accuracy: 0.7303822937625755
2025-02-25 23:23:04,843 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.7863693287641049, accuracy: 0.7109322602280349
2025-02-25 23:23:05,322 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.7623907309275211, accuracy: 0.721495640509725
2025-02-25 23:23:05,764 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.8291434899731551, accuracy: 0.6750503018108652
2025-02-25 23:23:06,802 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.7411817819199678, accuracy: 0.7230046948356808
2025-02-25 23:23:21,974 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.6656640094902176, accuracy: 0.7600603621730382
2025-02-25 23:23:23,096 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.627038671367929, accuracy: 0.7676056338028169
2025-02-25 23:23:23,439 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.6766717314480457, accuracy: 0.7518443997317237
2025-02-25 23:23:24,024 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.7474993604757192, accuracy: 0.7085848423876593
2025-02-25 23:23:25,149 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.6236422499367124, accuracy: 0.7746478873239436
2025-02-25 23:28:41,482 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.8383777925779609, accuracy: 0.6965124077800134
2025-02-25 23:28:41,804 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.815793249386565, accuracy: 0.6946680080482898
2025-02-25 23:28:41,983 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.8626747765745618, accuracy: 0.6768947015425889
2025-02-25 23:28:42,149 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.9033031695330112, accuracy: 0.6457075788061704
2025-02-25 23:28:42,509 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.8039484837020051, accuracy: 0.7003688799463448
2025-02-25 23:29:00,272 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.7137612793544662, accuracy: 0.7412810194500336
2025-02-25 23:29:00,516 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.6496966515165871, accuracy: 0.7587189805499664
2025-02-25 23:29:01,093 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.6549321567644703, accuracy: 0.7592219986586184
2025-02-25 23:29:01,646 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.7067857252848372, accuracy: 0.743796109993293
2025-02-25 23:29:01,833 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.7720519345822986, accuracy: 0.6991951710261569
2025-02-25 23:29:17,883 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.5692804278980631, accuracy: 0.7946009389671361
2025-02-25 23:29:18,651 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.59483565154408, accuracy: 0.7889000670690811
2025-02-25 23:29:18,768 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.5420847461426546, accuracy: 0.8029845741113347
2025-02-25 23:29:19,757 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.5952633228202927, accuracy: 0.7828638497652582
2025-02-25 23:29:20,427 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.6709063331978571, accuracy: 0.7479879275653923
2025-02-25 23:34:34,181 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.7844925371395679, accuracy: 0.7134473507712944
2025-02-25 23:34:35,034 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.7631165260603856, accuracy: 0.7131120053655265
2025-02-25 23:34:35,443 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.7509409469270195, accuracy: 0.7188128772635815
2025-02-25 23:34:35,524 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.8144613725729986, accuracy: 0.6965124077800134
2025-02-25 23:34:36,104 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.8545908298313458, accuracy: 0.6661636485580148
2025-02-25 23:34:52,332 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.6113017667634237, accuracy: 0.7821931589537223
2025-02-25 23:34:53,538 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.6341605429355325, accuracy: 0.7657612340710932
2025-02-25 23:34:53,801 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.5955075469796843, accuracy: 0.778336686787391
2025-02-25 23:34:55,167 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.7213152452863892, accuracy: 0.7223340040241448
2025-02-25 23:34:55,636 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.6026207007687469, accuracy: 0.7806841046277666
2025-02-25 23:35:09,478 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.52684104003152, accuracy: 0.8140509725016767
2025-02-25 23:35:10,471 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.5334861270144542, accuracy: 0.8157276995305164
2025-02-25 23:35:11,707 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.49883815214717037, accuracy: 0.8278001341381623
2025-02-25 23:35:13,974 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.6116708006120559, accuracy: 0.7674379610999329
2025-02-25 23:35:14,115 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.5049751985608413, accuracy: 0.8217639168343394
2025-02-25 23:40:30,081 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.7489715694741973, accuracy: 0.7233400402414487
2025-02-25 23:40:31,051 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.7027189114378221, accuracy: 0.7412810194500336
2025-02-25 23:40:31,055 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.7459606141970561, accuracy: 0.7278672032193159
2025-02-25 23:40:31,230 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.790233139298237, accuracy: 0.6941649899396378
2025-02-25 23:40:31,477 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.6838737578198674, accuracy: 0.749832327297116
2025-02-25 23:40:48,478 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.5995747379299463, accuracy: 0.7835345405767941
2025-02-25 23:40:49,922 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.6573024856740604, accuracy: 0.7469818913480886
2025-02-25 23:40:50,014 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.5283584616499036, accuracy: 0.8046613011401744
2025-02-25 23:40:50,386 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.5738269255044632, accuracy: 0.7961099932930918
2025-02-25 23:40:50,864 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.5324846931780631, accuracy: 0.8049966465459423
2025-02-25 23:41:07,098 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 1] Training on 1 results: loss: 0.4970434693564678, accuracy: 0.8214285714285714
2025-02-25 23:41:07,471 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.4327435026659403, accuracy: 0.8460764587525151
2025-02-25 23:41:08,223 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 0] Training on 0 results: loss: 0.5573531856246033, accuracy: 0.7914151576123407
2025-02-25 23:41:08,256 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.4668936504215881, accuracy: 0.8348423876592891
2025-02-25 23:41:08,617 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 4] Training on 4 results: loss: 0.4542914234281545, accuracy: 0.8356807511737089
2025-02-25 23:46:18,333 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 3] Training on 3 results: loss: 0.6525911357623323, accuracy: 0.7622401073105298
2025-02-25 23:46:19,420 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 2] Training on 2 results: loss: 0.6734337880608223, accuracy: 0.7530181086519114
2025-02-25 23:46:20,001 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 1] Training on 1 results: loss: 0.7148812094019181, accuracy: 0.7342387659289068
2025-02-25 23:46:20,479 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 0] Training on 0 results: loss: 0.7475565997509152, accuracy: 0.7131120053655265
2025-02-25 23:46:20,752 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 4] Training on 4 results: loss: 0.6477622084978758, accuracy: 0.7587189805499664
2025-02-25 23:46:37,864 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 3] Training on 3 results: loss: 0.4873924810069815, accuracy: 0.8172367538564722
2025-02-25 23:46:38,216 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 2] Training on 2 results: loss: 0.5086850072519389, accuracy: 0.8209255533199196
2025-02-25 23:46:39,420 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 4] Training on 4 results: loss: 0.4904438706649213, accuracy: 0.8195841716968477
2025-02-25 23:46:39,655 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 1] Training on 1 results: loss: 0.5318502574839477, accuracy: 0.8080147551978538
2025-02-25 23:46:40,335 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 0] Training on 0 results: loss: 0.5863603557842028, accuracy: 0.7773306505700872
2025-02-25 23:46:58,892 - model_logger - INFO - [ITERATION 10 | EPOCH 2 | NODE 3] Training on 3 results: loss: 0.3971941145411605, accuracy: 0.8551307847082495
2025-02-25 23:46:59,413 - model_logger - INFO - [ITERATION 10 | EPOCH 2 | NODE 2] Training on 2 results: loss: 0.4243328449473624, accuracy: 0.8449027498323273
