2025-02-26 17:45:54,704 - model_logger - INFO - [ITERATION 0 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.7172026104511529, accuracy: 0.3830671271314483
2025-02-26 18:48:53,495 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.4951864689768544, accuracy: 0.45140575252279963
2025-02-26 18:48:55,909 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.4757883100287477, accuracy: 0.46257622362527656
2025-02-26 18:50:38,725 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.438688337340038, accuracy: 0.4743686596157997
2025-02-26 18:50:44,559 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.4407453376018764, accuracy: 0.4754735308402137
2025-02-26 18:50:55,433 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.4217914728073338, accuracy: 0.4815174572338244
2025-02-26 18:53:22,442 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.6786142045614327, accuracy: 0.39765200064623835
2025-02-26 18:53:31,452 - model_logger - INFO - [ITERATION 1 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.670353641378355, accuracy: 0.402876526458616
2025-02-26 18:59:22,941 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6534383236796204, accuracy: 0.4138283012786075
2025-02-26 19:00:41,340 - model_logger - INFO - [ITERATION 1 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6657301744476694, accuracy: 0.40963334953291214
2025-02-26 19:07:07,692 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6521838228182097, accuracy: 0.42026623200217333
2025-02-26 19:09:32,519 - model_logger - INFO - [ITERATION 1 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6405689702967923, accuracy: 0.42592195540308747
2025-02-26 19:52:25,745 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.4935426625637682, accuracy: 0.4560466245750364
2025-02-26 19:52:29,502 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.5016250507496265, accuracy: 0.4494630618962819
2025-02-26 19:52:29,789 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.5024268005406476, accuracy: 0.4497625728469674
2025-02-26 19:53:24,766 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.4307653163917318, accuracy: 0.47730829420970267
2025-02-26 19:53:28,904 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.442241053369356, accuracy: 0.46740772717461687
2025-02-26 19:53:29,652 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.440065124818639, accuracy: 0.47191193135826454
2025-02-26 19:54:26,981 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.383149588385772, accuracy: 0.4958717824186498
2025-02-26 19:54:31,307 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.3935151718833305, accuracy: 0.4858622922512411
2025-02-26 19:54:31,861 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.3973233566086698, accuracy: 0.4872915654848632
2025-02-26 19:56:54,343 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5075935835052503, accuracy: 0.45840717469523656
2025-02-26 19:56:54,900 - model_logger - INFO - [ITERATION 2 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5042557729740818, accuracy: 0.4655514449627366
2025-02-26 20:04:06,142 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.5558428725258249, accuracy: 0.4563729218733022
2025-02-26 20:04:40,883 - model_logger - INFO - [ITERATION 2 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.5333937647221312, accuracy: 0.4628757108042242
2025-02-26 20:12:18,962 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.5883056178393293, accuracy: 0.46284570005953346
2025-02-26 20:12:52,384 - model_logger - INFO - [ITERATION 2 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.565822040191285, accuracy: 0.46330966214762215
2025-02-26 20:54:17,769 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.4418938537935844, accuracy: 0.469429604446603
2025-02-26 20:54:21,347 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.4326679456635114, accuracy: 0.47757811235227454
2025-02-26 20:54:21,359 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.4420732341520328, accuracy: 0.4707532916037125
2025-02-26 20:55:35,573 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.3823755663772201, accuracy: 0.49608763693270735
2025-02-26 20:55:35,802 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.3960404755536393, accuracy: 0.4865098208504209
2025-02-26 20:55:41,179 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.3969791230711062, accuracy: 0.4841616750310291
2025-02-26 20:56:38,867 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.3518913884529067, accuracy: 0.501699854298203
2025-02-26 20:56:48,165 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.3537222697263755, accuracy: 0.5009712928987697
2025-02-26 20:56:48,724 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.3386835089215336, accuracy: 0.5085532351195294
2025-02-26 20:59:16,995 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5198938261341493, accuracy: 0.4858088674228035
2025-02-26 20:59:20,945 - model_logger - INFO - [ITERATION 3 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5386087589216602, accuracy: 0.4814954479340624
2025-02-26 21:06:39,802 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.588339514985385, accuracy: 0.48628106301547086
2025-02-26 21:06:56,623 - model_logger - INFO - [ITERATION 3 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.62444173816569, accuracy: 0.4823761941363786
2025-02-26 21:14:57,268 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.697115147725789, accuracy: 0.47300412846496165
2025-02-26 21:15:25,609 - model_logger - INFO - [ITERATION 3 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.707741617590729, accuracy: 0.48105320304017374
2025-02-26 21:55:21,027 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.4027939372478218, accuracy: 0.48149147420677746
2025-02-26 21:55:22,165 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.4019435208557596, accuracy: 0.4846473476876585
2025-02-26 21:55:25,737 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.3894873714529306, accuracy: 0.4913388376234418
2025-02-26 21:56:31,071 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.3557543564809613, accuracy: 0.500161882149795
2025-02-26 21:56:34,175 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.356318537174781, accuracy: 0.49867789110139765
2025-02-26 21:56:37,513 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.3394371243362493, accuracy: 0.5136258161998812
2025-02-26 21:57:39,634 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.3109440849812717, accuracy: 0.5144075113317504
2025-02-26 21:57:42,665 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.3156827277824528, accuracy: 0.5139495979709676
2025-02-26 21:57:44,988 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.2953165639979352, accuracy: 0.525335923587502
2025-02-26 22:00:41,129 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5701309610817122, accuracy: 0.49205308864492875
2025-02-26 22:00:46,037 - model_logger - INFO - [ITERATION 4 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5748091598746075, accuracy: 0.49395770392749244
2025-02-26 22:08:05,001 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6530673927639556, accuracy: 0.488519441135059
2025-02-26 22:08:14,112 - model_logger - INFO - [ITERATION 4 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6526709452747168, accuracy: 0.4946387197586077
2025-02-26 22:16:37,908 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.69343099446776, accuracy: 0.4925445705024311
2025-02-26 22:16:50,065 - model_logger - INFO - [ITERATION 4 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.715240620918784, accuracy: 0.4876807712908409
2025-02-26 22:56:56,858 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.3710668219174673, accuracy: 0.49409098267767526
2025-02-26 22:56:57,473 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.3689115883668401, accuracy: 0.4930930282754155
2025-02-26 22:56:57,589 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.3542959821748775, accuracy: 0.5015919270411743
2025-02-26 22:58:01,825 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.3243616799839208, accuracy: 0.5115212346878204
2025-02-26 22:58:05,154 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.3087373429377394, accuracy: 0.5209648696778372
2025-02-26 22:58:11,121 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.324944287461387, accuracy: 0.5119792790848262
2025-02-26 22:59:38,294 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.2838012021713159, accuracy: 0.5275484323565917
2025-02-26 22:59:41,050 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.265636963665331, accuracy: 0.5390426852301549
2025-02-26 22:59:41,582 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.283951935118082, accuracy: 0.5274660047485431
2025-02-26 23:02:26,967 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5908713072821228, accuracy: 0.4947058181421242
2025-02-26 23:02:28,800 - model_logger - INFO - [ITERATION 5 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5573221499211218, accuracy: 0.505741469816273
2025-02-26 23:10:19,577 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.649346613775974, accuracy: 0.498276604911676
2025-02-26 23:10:26,283 - model_logger - INFO - [ITERATION 5 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6521877625103754, accuracy: 0.49816533563565724
2025-02-26 23:19:17,394 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6616130315660915, accuracy: 0.5045871559633027
2025-02-26 23:19:31,222 - model_logger - INFO - [ITERATION 5 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6839847213189287, accuracy: 0.497153391530662
2025-02-27 00:00:10,343 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.3414430469145953, accuracy: 0.5061248718363823
2025-02-27 00:00:13,566 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.3241734671839565, accuracy: 0.5150828341697695
2025-02-27 00:00:13,716 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.339268949599591, accuracy: 0.5078782646233542
2025-02-27 00:01:32,127 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.2955969542239225, accuracy: 0.5206410879067509
2025-02-27 00:01:35,428 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.2953327927638787, accuracy: 0.5236347938700626
2025-02-27 00:01:36,023 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.2781458856526688, accuracy: 0.5314877772381414
2025-02-27 00:03:01,957 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.2498315160288906, accuracy: 0.5402546945823441
2025-02-27 00:03:06,048 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.2540465234887301, accuracy: 0.5397981760293562
2025-02-27 00:03:07,602 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.2306180619494065, accuracy: 0.5502131563326318
2025-02-27 00:06:13,448 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.5802256944135307, accuracy: 0.5062402074666379
2025-02-27 00:06:30,016 - model_logger - INFO - [ITERATION 6 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5568280370200471, accuracy: 0.508764383267018
2025-02-27 00:14:04,938 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6290422411341416, accuracy: 0.5051109177903437
2025-02-27 00:15:02,378 - model_logger - INFO - [ITERATION 6 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6418271339767652, accuracy: 0.5066353557970619
2025-02-27 00:23:16,889 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6577298199698471, accuracy: 0.5009914786430141
2025-02-27 00:23:49,417 - model_logger - INFO - [ITERATION 6 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6700063223232988, accuracy: 0.5004533575124006
2025-02-27 01:03:32,431 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.3004825503996882, accuracy: 0.5245264691597863
2025-02-27 01:03:33,986 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.3137094493669308, accuracy: 0.5156486078135117
2025-02-27 01:03:33,994 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.3167806026028395, accuracy: 0.5133559980573094
2025-02-27 01:05:00,625 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.2473371155926438, accuracy: 0.5445469753386217
2025-02-27 01:05:02,746 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.2615292745998339, accuracy: 0.5367472480034535
2025-02-27 01:05:03,436 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.2675334464074004, accuracy: 0.5341859586638605
2025-02-27 01:06:24,677 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.2234009931167722, accuracy: 0.5475689385354271
2025-02-27 01:06:25,013 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.2235161290794123, accuracy: 0.5498597021368444
2025-02-27 01:06:27,118 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.201763576197151, accuracy: 0.5630025362905402
2025-02-27 01:09:37,960 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.542974458366144, accuracy: 0.5172488257841602
2025-02-27 01:10:11,898 - model_logger - INFO - [ITERATION 7 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5386310022282539, accuracy: 0.5187006810074587
2025-02-27 01:17:21,977 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6356670244518954, accuracy: 0.512144870960746
2025-02-27 01:19:39,371 - model_logger - INFO - [ITERATION 7 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6415724977272352, accuracy: 0.5074046452162796
2025-02-27 01:26:18,299 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6645440320139615, accuracy: 0.5112508810930977
2025-02-27 01:28:20,108 - model_logger - INFO - [ITERATION 7 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6553105700880006, accuracy: 0.5173791018998273
2025-02-27 02:06:56,416 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.2724537294264802, accuracy: 0.5329447952080298
2025-02-27 02:07:00,493 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.2937293003302797, accuracy: 0.524904214559387
2025-02-27 02:07:12,812 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.291817647048993, accuracy: 0.5249298510684222
2025-02-27 02:08:19,887 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.2233724975195088, accuracy: 0.5525335923587502
2025-02-27 02:08:25,010 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.240874708161671, accuracy: 0.5427122119691328
2025-02-27 02:09:24,085 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.2414416672084947, accuracy: 0.5439240233110296
2025-02-27 02:09:49,477 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.1803095025220136, accuracy: 0.5686687172845503
2025-02-27 02:09:54,877 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.196832490954757, accuracy: 0.5583616642383034
2025-02-27 02:10:59,504 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.1946410528537628, accuracy: 0.5598963954241313
2025-02-27 02:13:03,595 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.540286898767259, accuracy: 0.5183523433699119
2025-02-27 02:13:06,238 - model_logger - INFO - [ITERATION 8 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.537605997763182, accuracy: 0.5253870304211324
2025-02-27 02:21:00,528 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6398776259732926, accuracy: 0.512796826604358
2025-02-27 02:21:39,174 - model_logger - INFO - [ITERATION 8 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6617613970667664, accuracy: 0.5067607606529118
2025-02-27 02:30:05,844 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6446407172600703, accuracy: 0.5185445122280408
2025-02-27 02:30:25,172 - model_logger - INFO - [ITERATION 8 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.6989806935486864, accuracy: 0.5111220150474322
2025-02-27 03:08:17,997 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.2522518125148145, accuracy: 0.5399600669148994
2025-02-27 03:08:21,574 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.2726315670840385, accuracy: 0.5291133775835087
2025-02-27 03:08:26,285 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.2706779372188117, accuracy: 0.5368551694366501
2025-02-27 03:09:45,673 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.1983292386694342, accuracy: 0.5604662457503643
2025-02-27 03:09:51,161 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.2146594439527925, accuracy: 0.5529653013868653
2025-02-27 03:10:05,012 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.2137531951596965, accuracy: 0.5568206345780272
2025-02-27 03:11:15,082 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.1538000727543243, accuracy: 0.5811343154713723
2025-02-27 03:11:19,968 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.1729042271378742, accuracy: 0.5701257352544385
2025-02-27 03:11:25,206 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.1692087303933858, accuracy: 0.5706885387437945
2025-02-27 03:14:21,867 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.545767541213011, accuracy: 0.5199003628093356
2025-02-27 03:15:26,484 - model_logger - INFO - [ITERATION 9 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5467797602471398, accuracy: 0.5199609459752658
2025-02-27 03:22:56,962 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 4] Training on 4 results: loss: 1.6384875159051728, accuracy: 0.5125013471279233
2025-02-27 03:23:24,947 - model_logger - INFO - [ITERATION 9 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6404308603435267, accuracy: 0.5188757233397631
2025-02-27 03:31:46,122 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 4] Training on 4 results: loss: 1.666490615314199, accuracy: 0.5195998031818927
2025-02-27 03:32:44,263 - model_logger - INFO - [ITERATION 9 | EPOCH 2 | NODE 0] Training on 0 results: loss: 1.6525635001112202, accuracy: 0.5232757696020595
2025-02-27 04:10:32,788 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 1] Training on 1 results: loss: 1.2448239324162806, accuracy: 0.5443557090438161
2025-02-27 04:10:42,237 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 2] Training on 2 results: loss: 1.2512865261953385, accuracy: 0.5385030489450111
2025-02-27 04:10:50,068 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 3] Training on 3 results: loss: 1.2347503675274853, accuracy: 0.5477308294209703
2025-02-27 04:12:06,768 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 1] Training on 1 results: loss: 1.1905397544450242, accuracy: 0.5631879991366285
2025-02-27 04:12:17,112 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 2] Training on 2 results: loss: 1.1945076638300733, accuracy: 0.5588473368949328
2025-02-27 04:12:27,720 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 3] Training on 3 results: loss: 1.1758336659337654, accuracy: 0.5701796988829528
2025-02-27 04:13:41,530 - model_logger - INFO - [ITERATION 10 | EPOCH 2 | NODE 1] Training on 1 results: loss: 1.1429310965322028, accuracy: 0.5822361320958342
2025-02-27 04:13:49,232 - model_logger - INFO - [ITERATION 10 | EPOCH 2 | NODE 2] Training on 2 results: loss: 1.1399994628299814, accuracy: 0.5806486428147428
2025-02-27 04:13:55,983 - model_logger - INFO - [ITERATION 10 | EPOCH 2 | NODE 3] Training on 3 results: loss: 1.1258124165796226, accuracy: 0.5877718417786412
2025-02-27 04:16:54,454 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 0] Training on 0 results: loss: 1.5632997861548268, accuracy: 0.5198285101822079
2025-02-27 04:17:16,226 - model_logger - INFO - [ITERATION 10 | EPOCH 0 | NODE 4] Training on 4 results: loss: 1.555867118810764, accuracy: 0.5228571428571429
2025-02-27 04:25:16,062 - model_logger - INFO - [ITERATION 10 | EPOCH 1 | NODE 0] Training on 0 results: loss: 1.6525571555850627, accuracy: 0.5166294703608949
